text,date,retweets,favorites,negative,neutral,positive,compound
"Hah! After 7+ hrs calling United, we're rebooked. None of the original 7 flights remain, nor our trip to Mauritius But CPT should be fun!pic.twitter.com/jFnh7II80p",2017-04-05 15:03:35,0,0,0.0,0.795,0.205,0.6892
"Hello Ariella, you can send it to us, or you can formally send remarks to Customer Care here:http://bit.ly/U46edh . ^JRhttps://twitter.com/messages/compose?recipient_id=260907612 …",2017-04-05 15:03:11,0,1,0.0,0.849,0.151,0.4939
@ united ... now another hour. Is all your metal flying to DC defective? https://twitter.com/ashackelford72/status/849743986239696897 …,2017-04-05 15:03:10,0,0,0.164,0.678,0.158,-0.0258
Thrilled you enjoyed the entertainment on board. Can't go wrong with Sally Fields movies. ^SV,2017-04-05 15:02:51,0,1,0.0,0.488,0.512,0.8899
Hi Kevin. We have not done any paid advertisement during the O’Reilly Factor since 2016. ^SV,2017-04-05 15:02:18,0,0,0.0,1.0,0.0,0.0
*unitedairlines...I could have take the train. When will UA4299 really leave?,2017-04-05 15:02:08,0,1,0.13,0.87,0.0,-0.1263
"JR if for some reason I don't get out of here on this flight, can I get reimbursed for a rental car or something?",2017-04-05 15:02:05,0,0,0.0,1.0,0.0,0.0
We've been having so much fun in Texas! Check out what we got up to behind the scenes... # sun7USA @ texastourism @ flightcentre @ united pic.twitter.com/O81WhpeQZS,2017-04-05 15:02:00,4,11,0.0,0.759,0.241,0.7698
"horrendous experience ny-paris-ny. mechanical issues, delays, flight cancellations. terrible. it should be called air sudan. # unitedairlines",2017-04-05 15:01:11,0,0,0.33,0.67,0.0,-0.7845
"Oh my, we do see that there's space. They may have anticipated it to be a full flight. ^JR",2017-04-05 15:00:23,0,0,0.0,1.0,0.0,0.0
At 5:55pm @ united texts me to tell me my 5:10pm flight is departing at 5:40pm. Tell time much? # alwaysdelayed # flythetardyskiespic.twitter.com/eAxleKp0gM,2017-04-05 14:58:43,0,0,0.0,0.872,0.128,0.4215
Please file a formal complaint with our Customer Care team to seek possible compensation: http://bit.ly/U46edh . ^EB,2017-04-05 14:58:26,0,0,0.112,0.609,0.279,0.5106
"@ united On flight 630 to Houston, apparently the crew got here last night but they're not at the gate 30 minutes before departure. Wow!",2017-04-05 14:57:56,0,0,0.0,0.749,0.251,0.8122
We're glad that you're boarding. Thanks for getting back to us. ^JR,2017-04-05 14:57:42,0,1,0.0,0.629,0.371,0.7096
@ united https://twitter.com/jolieannac/status/849734184713277440 …,2017-04-05 14:56:40,0,0,0.0,0.263,0.737,0.4215
We're excited to be increasing service to such a great location. ^SV,2017-04-05 14:56:12,0,0,0.0,0.581,0.419,0.7579
@ united # thankyouhttps://twitter.com/cattlebaronshou/status/849613091365146624 …,2017-04-05 14:53:59,0,0,0.0,0.263,0.737,0.4215
"Yeah I'm going to use my miles, cut up the credit card & never fly them again.They're awful & customer service is worst I've ever dealt with",2017-04-05 14:53:44,0,2,0.271,0.588,0.141,-0.6597
Funny that friends heading to ATL on @ United and @ american got out of ORD today. On my 2nd cancelled @ delta flight now # NoHope # DONTFLYDELTA,2017-04-05 14:53:03,1,1,0.065,0.649,0.286,0.7783
Not again @ united. And this time maybe missing my connection # failpic.twitter.com/cs3Mckbgqj,2017-04-05 14:51:52,0,0,0.157,0.643,0.2,0.1531
"Have any fun trips coming up, Samantha? ^EB",2017-04-05 14:51:21,0,0,0.0,0.68,0.32,0.5106
Good Luck-!!!,2017-04-05 14:51:16,0,1,0.0,0.209,0.791,0.5826
"@ united Dulles to Amsterdam, what's up with the delay?",2017-04-05 14:50:31,0,0,0.19,0.579,0.231,0.128
I only like their chocolate mousse,2017-04-05 14:50:12,0,1,0.0,0.615,0.385,0.3612
Last shitty tweet for @ united. Thanks for the free entertainment on my personal device. But your plane sucks so bad it doesn't have plugs.,2017-04-05 14:50:05,0,0,0.269,0.432,0.3,0.0538
This would need to be discussed with the inflight crew. We hope to get you to your destination as soon as possible. ^TY,2017-04-05 14:49:36,0,0,0.0,0.884,0.116,0.4404
It just doesn't stop. More delays all day ... 36th flight on @ united in 2017. Totals: 2 cancellations; 19 delayed; 15 on-time,2017-04-05 14:49:13,0,0,0.077,0.732,0.191,0.4191
Gave up on them 2 yrs ago-!!! I'll NEVER fly them again. I almost missed my daughters wedding because of them. They could have cared less,2017-04-05 14:49:04,0,1,0.069,0.798,0.133,0.4155
Just missing my dinner plans.... Think we could get food on the flight to make it up? Flight UA 454,2017-04-05 14:48:29,0,0,0.104,0.896,0.0,-0.296
United Airlines takes back seat to Delta Airlines in Crystal Cabin Awards: http://bizj.us/1p4isq,2017-04-05 14:47:00,0,0,0.0,0.655,0.345,0.7003
"Enjoy, and thanks for your continued patience. ^JR",2017-04-05 14:46:55,0,0,0.0,0.496,0.504,0.7269
"We regret the inconvenience, Andy. If you have a connection you need to be rebooked for, please DM us. ^TYhttps://twitter.com/messages/compose?recipient_id=260907612 …",2017-04-05 14:46:50,0,0,0.225,0.678,0.097,-0.4588
Boarding now - thanks,2017-04-05 14:45:37,0,0,0.0,0.408,0.592,0.4404
I seriously give up on @ united airlines. Getting rid of their credit card & look for new airline. 3rd time w/ problems & service is a joke,2017-04-05 14:45:31,0,9,0.147,0.6,0.253,0.4939
Video streaming is prohibited as it takes away bandwidth on the plane http://bit.ly/1GuHgRv . ^TY,2017-04-05 14:44:17,0,0,0.0,1.0,0.0,0.0
@ United - THREAD after 1st mechanical fail.. 2nd in Chicago today! Very talented pilots but should not have to worrymechanically # unitedfail,2017-04-05 14:44:09,0,0,0.0,0.8,0.2,0.5406
I will def give props to agents at IAD today. Stopped psxgr w bag to big from boarding wo checkn bag,2017-04-05 14:44:08,0,0,0.095,0.905,0.0,-0.2263
@ Boeing @ united @ BoeingAirplanes who thought putting the call button on arm rest of 777G was smart? Bells ringing all flight making all nutspic.twitter.com/ro4yOhphI1,2017-04-05 14:43:40,0,0,0.0,0.792,0.208,0.6705
UA: SAN-CLT $163ai (3cpm) # unitedairlines # mileagerun # travel # mileageplus http://ift.tt/2oDjfEw,2017-04-05 14:43:07,0,0,0.0,1.0,0.0,0.0
it was printed on my pass and I just got in line.,2017-04-05 14:43:03,0,0,0.0,1.0,0.0,0.0
@ united How do I go about getting some sort of credit for a delayed flight that cost me $$,2017-04-05 14:42:40,0,0,0.09,0.666,0.243,0.4951
"@ united Gave my seats away again. That's ok, my family didn't want to sit together and I wanted seating for a tiny person.",2017-04-05 14:42:38,0,0,0.05,0.743,0.206,0.5828
My screen was stuck on a virtual golf game my whole @ united flight. I learned so much about golf. Like that the person before me scored 5 pic.twitter.com/UneUWqbhWK,2017-04-05 14:42:18,0,0,0.068,0.751,0.181,0.5106
Please DM your claim number and we can look for an update. Thank you. ^EBhttps://twitter.com/messages/compose?recipient_id=260907612 …,2017-04-05 14:40:35,0,0,0.0,0.663,0.337,0.6249
Thumbs up on the snacks and water being provided to those of us that were delayed though!,2017-04-05 14:40:19,0,0,0.12,0.88,0.0,-0.2942
Harriet it was our pleasure to take you through our @ United EWR Terminal C Exp! Let us know next time you're flying through!,2017-04-05 14:39:53,0,1,0.0,0.738,0.262,0.7955
Now we're sitting at the gate because the inspector has not sent the signed maintenance report for the past hour. # dysfunctional # doyourjob,2017-04-05 14:39:39,0,0,0.0,1.0,0.0,0.0
that's no moon.,2017-04-05 14:38:59,0,1,0.524,0.476,0.0,-0.296
"We regret the inconvenience, Laura. Please DM us if you need assistance with getting rebooked. ^TY https://twitter.com/messages/compose?recipient_id=260907612 …",2017-04-05 14:38:25,0,0,0.245,0.648,0.106,-0.4588
JR - flight 3444 - gate crew saying issues at Newark so updating us at 17:45 appreciate any updates you can provide,2017-04-05 14:37:51,0,0,0.0,0.876,0.124,0.4019
I just checked in at United Airlines with # mPLUSPlaces Download today! http://bit.ly/gomplaces,2017-04-05 14:37:33,0,0,0.0,0.764,0.236,0.4753
"We appreciate your feedback, Michele. Please leave your suggestions here: http://bit.ly/1XajmCD . ^TY",2017-04-05 14:37:27,0,0,0.079,0.592,0.329,0.5859
Thanks for the response. It was a long day and was delayed due to the weather.,2017-04-05 14:37:25,0,0,0.107,0.73,0.163,0.25
Over an hour late and the pilot doesn't even know what the holdup is anymore @ united,2017-04-05 14:37:16,0,0,0.0,0.843,0.157,0.4215
@ United - THREAD was on flight from Den to Oh that had to land suddenly with mechanical failures. Great pilots poor post service. # unitedfail,2017-04-05 14:36:22,0,0,0.191,0.594,0.216,0.2023
"Good times at @ EWRairport , no AC. Late shuttle by # unitedairlines - killing smiles left and right.",2017-04-05 14:35:57,0,1,0.28,0.466,0.254,-0.1531
"We got you, Holly. ^AH",2017-04-05 14:35:10,0,1,0.0,1.0,0.0,0.0
Finally boarded my @ united flight. Now the Capt. is on the mic telling us we're delayed again for 45 mins. as of right now. Why even board?,2017-04-05 14:35:03,0,0,0.064,0.842,0.094,0.2263
". . .(more layoffs at) IBM, Ariad, FreightCar America, Suniva, Ralph Lauren, CSX, GoPro, and United Airlines. So Trump saved 500 jobs, eh?",2017-04-05 14:34:06,0,0,0.0,0.764,0.236,0.7076
We're showing this flight on time. Is that the correct flight number? ^JR,2017-04-05 14:33:38,0,0,0.0,0.902,0.098,0.0772
Debbie sounds like a real joy to have on board. I'll be sure to pass this along. ^SV,2017-04-05 14:33:21,0,0,0.0,0.619,0.381,0.8225
We're sorry to hear this. We appreciate your patience as we work to deliver passengers to their destinations safely. ^TY,2017-04-05 14:31:43,0,0,0.054,0.702,0.244,0.6808
"Hang in there, Andrew. We want to see you in route to your destination. ^JR",2017-04-05 14:31:26,0,0,0.0,0.915,0.085,0.0772
"Ah, sleep is definitely a wise choice on long flights. Happy to hear you had a # FlyerFriendly crew. ^EB",2017-04-05 14:31:13,0,0,0.0,0.596,0.404,0.8591
Interesting. Same route last week and @ condor... # unitedairlines,2017-04-05 14:31:10,0,0,0.0,0.722,0.278,0.4019
,2017-04-05 14:31:05,0,0,0.0,1.0,0.0,0.0
I've had school lunches taste better than the food on this @ united flight,2017-04-05 14:31:04,0,0,0.0,0.641,0.359,0.7311
"We're sorry to hear this, Colin. Did you already pay for the Wi-Fi? ^TY",2017-04-05 14:31:03,0,0,0.184,0.816,0.0,-0.1779
Thank you @ United # hongkongairlines @ FlyANA_official @ JAL_Official_jp @ cathaypacific @ cathaypacificUS for great service in Asia,2017-04-05 14:30:38,0,1,0.0,0.515,0.485,0.8555
United Airlines takes back seat to Delta in Crystal Cabin Awards: http://bizj.us/1p4isq,2017-04-05 14:30:00,0,0,0.0,0.633,0.367,0.7003
Got it. It's cool. Hanging at Dulles for six hours is awesome! /Sarcasm :),2017-04-05 14:30:00,0,0,0.0,0.532,0.468,0.8655
We're sorry to hear this experience has not been pleasant. You can leave your feedback here: http://bit.ly/U46edh . ^TY,2017-04-05 14:29:18,0,0,0.257,0.743,0.0,-0.4943
This means the aircraft is being repaired due to unfavorable conditions that would impact service. ^JR ^JR,2017-04-05 14:27:47,0,0,0.0,1.0,0.0,0.0
"Time for # DEN # SMF @ United # IDS17 # clienttime (@Gate B22 in Denver, CO)https://www.swarmapp.com/c/0peclpiP4G0",2017-04-05 14:27:29,0,0,0.0,0.797,0.203,0.4215
Cuando será el día q no se atrase uno de mis vuelos con @ UnitedAirlines !!!,2017-04-05 14:27:12,0,2,0.191,0.809,0.0,-0.4724
"@ united hey, thanks for forcing a gate check early in zone 4 boarding. Looks really full! pic.twitter.com/rvwEXYmN6P",2017-04-05 14:24:38,0,1,0.0,0.684,0.316,0.7177
"Waited 90min for United Airlines to fix ""mech. issue"" only to load us up and wait 30 more min for fuel. # unitedAIRLINES # multitask",2017-04-05 14:24:01,0,0,0.0,0.887,0.113,0.4215
"Now @IAD @ UnitedAirlines ""delayed flight ATL UA6305. no wait!on schedule"" passangrs enter gate, 20 min wait on track ""go back in, delayed""",2017-04-05 14:23:11,0,0,0.249,0.751,0.0,-0.6476
You're welcome. ^TY,2017-04-05 14:21:58,0,0,0.0,0.4,0.6,0.4588
We are sorry to hear this. You can claim reimbursement for the faulty wi-fi here: http://bit.ly/1qsn6d7 . ^TY,2017-04-05 14:21:38,0,1,0.194,0.806,0.0,-0.3818
I understand. I couldn't work any outrage up over the United airlines yoga pants thing. THERE ARE BIGGER THINGS TO WORRY ABOUT.,2017-04-05 14:21:32,0,1,0.139,0.65,0.211,0.2189
First # LeggingsBan on @ united now this? What's going on? https://twitter.com/ABC/status/849733200200990720 …,2017-04-05 14:20:43,0,0,0.0,0.74,0.26,0.4871
"After a long delay on my first flight, switched to 4969 IAD to CAE...",2017-04-05 14:20:23,0,0,0.161,0.839,0.0,-0.3182
Which flight are you traveling on? It's hard to pinpoint the cause without this information. ^JR ^JR,2017-04-05 14:19:05,0,0,0.08,0.92,0.0,-0.1027
Not anymore.... Someone beat you in Holland ... Aviateur is bigger! And we're way fresher,2017-04-05 14:18:32,0,0,0.0,1.0,0.0,0.0
Hey @ United this is the 2nd time in one week our family had trouble with planes. Mechanical difficulties plus emergency landing # unitedfail,2017-04-05 14:18:24,0,0,0.275,0.623,0.103,-0.5719
When you finish the album you bought specifically for the flight before takeoff due to delays. Thanks @ united,2017-04-05 14:18:18,0,1,0.0,0.737,0.263,0.6908
"We're sorry to hear this, Kiara. Please reach out to our Customer Care team http://bit.ly/U46edh . ^TY",2017-04-05 14:17:24,0,0,0.065,0.603,0.332,0.6486
"What exactly does ""operational difficulties"" actually mean...?",2017-04-05 14:16:33,0,0,0.268,0.732,0.0,-0.296
"We hope you have a lovely time exploring, Miles! Our team is always excited to see where you visit next. ^EB",2017-04-05 14:16:09,0,0,0.0,0.644,0.356,0.8553
@ united traveling from RDU to Newark on UA344 - what is the reason for the delay and we can we expect to push off?,2017-04-05 14:15:36,0,0,0.088,0.805,0.107,0.128
Booty everywhere in the leggings,2017-04-05 14:15:25,0,1,0.0,1.0,0.0,0.0
What # UnitedAirlines could have done differently to ease the impact of their # SocialMedia snafu.http://hubs.ly/H06Z17Y0,2017-04-05 14:15:00,0,0,0.0,0.839,0.161,0.3612
We never want to keep you from your plans. We're sorry the delays are having a negative impact. ^JR,2017-04-05 14:14:12,0,0,0.293,0.707,0.0,-0.6395
To our customers…your leggings are welcome! via @ united https://hub.united.com/our-customers-leggings-are-welcome-2331263786.html …,2017-04-05 14:13:37,0,0,0.0,0.535,0.465,0.7263
"Hello Douglas, which flight are we speaking on? We'll see if there is any update. ^JR",2017-04-05 14:13:18,0,0,0.0,1.0,0.0,0.0
You're welcome. Have a great flight. ^JR,2017-04-05 14:11:53,0,1,0.0,0.36,0.64,0.7964
"That's understandable. We'd hate for this to impact future travel on our carrier, and hope this isn't your decision. ^JR",2017-04-05 14:10:53,0,0,0.15,0.732,0.118,-0.2023
8/ wrong. There's also the ENTIRE OTHER HALF OF THE EQUATION-which includes earning bonuses (ie: what do you earn based on where you shop),2017-04-05 14:10:43,0,0,0.108,0.767,0.125,0.128
"I'm at @ United Club in Orlando, FL https://www.swarmapp.com/c/4TnWRiSVlw7",2017-04-05 14:10:27,0,0,0.0,0.714,0.286,0.4215
1946 @ Yankees primer equipo en utilizar charter @ united # DC4https://twitter.com/airspacemag/status/849729177611849728 …,2017-04-05 14:09:50,0,0,0.0,0.741,0.259,0.4215
"7/ YOUR travel plans. So, if you made a decision to apply for a card and get on sign on bonus based on this chart, you'd do it *most likely*",2017-04-05 14:09:47,0,0,0.0,0.885,0.115,0.5423
"6/ VARIABLE reward values and they one factor (it looks like) they take into account is that day, which makes 0 sense outside the context of",2017-04-05 14:09:14,0,0,0.0,0.782,0.218,0.7506
"Holley, we regret if this situation took away from your trip. We sometimes institute this action for on time departure. ^JR",2017-04-05 14:08:32,0,0,0.123,0.877,0.0,-0.4215
5/ can be worth anywhere from $700 to $3000 - but it takes a lot of work to arbitrage the spread. Same thing with all the airlines who have,2017-04-05 14:08:11,0,0,0.0,0.947,0.053,0.1154
My opinion is not a fking personal attack on you. # growaset # andIThoughtIwasOversensitive FKU & I HATE UNITED AIRLINES. & committees.,2017-04-05 14:07:26,0,1,0.188,0.553,0.259,0.1665
"4/ class of seat, how far in advance you book, etc. You can't just put out a chart and say ""here it is make a decision"". 100,000 on @ united",2017-04-05 14:07:11,0,0,0.0,0.903,0.097,0.4215
Just for them to tell me my $200 stroller that YOU ruined twice isn't covered. @ United this has been a horrendous experience,2017-04-05 14:05:21,0,0,0.339,0.661,0.0,-0.8493
How do you offer compensation?,2017-04-05 14:05:13,0,0,0.0,1.0,0.0,0.0
"kicking back and relaxing in Economy is a little tough when u are 6'2"". So I slept. Good crew, though.",2017-04-05 14:04:29,0,0,0.056,0.649,0.295,0.7328
@ united I wish you would take off once on time!! Is that so much to ask?? # ewr # uniteddelays # anotherbs # flightplannersneeded # StarAlliance,2017-04-05 14:04:16,0,0,0.0,0.736,0.264,0.7539
EXTREMELY DISAPPOINTED and pissed off @ united. Ifollowed your instructions inyour reply to my tweet and went all the way back to the airport,2017-04-05 14:04:10,0,0,0.305,0.61,0.085,-0.8474
"What kind of tea did you have, Chris. If you'd, we can follow up and see what we can find out for you. ^TY",2017-04-05 14:03:55,0,0,0.0,1.0,0.0,0.0
"Miles, the @ united Polaris bear, is ready to explore Wellington, NZ and Weta studios today. # travel # unitedJourneypic.twitter.com/ENGX2nTY7d",2017-04-05 14:01:49,0,0,0.0,0.739,0.261,0.6486
